INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_2274,07-SEP-91,0,33,32,2,1,8,3,1,6,1,249,1.0,103,80,34,1
CR_9685,08-AUG-92,0,39,39,6,5,6,4,1,6,1,249,1.0,103,103,34,1
CR_5718,12-APR-92,0,16,15,0,0,1,0,1,2,1,249,1.0,116,142,34,1
CR_81584,01-MAY-01,0,47,48,7,3,5,6,1,6,1,231,0.0,10,0,34,1
CR_19349,01-DEC-94,1,8,7,7,3,15,10,0,5,1,249,1.0,103,29,34,1
CR_173025,01-APR-15,0,4,4,6,5,1,0,0,5,1,174,1.0,24,14,34,1
CR_156098,14-NOV-12,0,15,14,3,5,4,2,0,5,1,174,0.0,18,133,46,1
CR_39081,03-DEC-96,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,0,1
CR_175771,12-AUG-15,0,33,32,2,1,7,1,0,5,1,290,0.0,103,93,43,1
CR_124556,29-NOV-07,0,33,32,2,1,8,3,1,6,1,249,1.0,103,14,34,1
CR_86210,08-APR-02,0,25,25,9,0,3,5,2,2,2,249,2.0,72,29,34,1
CR_49696,06-MAY-98,0,4,4,6,5,1,0,3,6,1,316,1.0,112,103,34,1
CR_46378,05-MAR-97,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
CR_12953,24-MAR-93,0,16,15,0,0,1,0,20,6,1,0,1.0,54,29,34,1
CR_155423,17-AUG-12,0,4,4,6,5,5,6,1,6,1,249,1.0,34,130,34,1
CR_170977,01-JAN-14,0,37,37,0,0,8,3,1,6,1,316,1.0,111,29,34,1
CR_132539,24-MAY-08,0,36,34,2,1,1,0,0,5,1,249,1.0,92,62,34,1
CR_80964,27-AUG-01,1,45,45,10,3,16,12,1,6,2,111,1.0,103,80,34,0
CR_27831,02-OCT-95,0,22,22,7,3,7,1,2,2,1,316,1.0,92,142,34,1
CR_13185,02-OCT-93,7,17,16,0,0,9,8,1,6,1,249,1.0,103,29,34,1
CR_180043,02-JUL-16,0,16,15,0,0,1,0,3,5,1,0,1.0,72,103,34,1
CR_117426,09-JAN-06,0,36,34,2,1,1,0,0,5,2,174,0.0,92,62,43,1
CR_167976,28-MAR-14,0,5,5,3,5,4,2,1,6,1,0,1.0,103,62,34,1
CR_72319,20-APR-00,1,49,49,6,5,15,10,0,5,30,249,30.0,103,119,34,1
CR_129603,25-NOV-08,0,18,18,9,0,8,3,3,5,1,316,1.0,98,29,34,1
CR_142261,27-NOV-10,0,4,4,6,5,1,0,1,5,1,174,1.0,18,107,34,1
CR_158940,13-SEP-12,0,36,34,2,1,1,0,0,5,2,174,0.0,92,29,43,1
CR_183832,16-JUN-16,1,47,48,7,3,15,10,1,5,1,174,1.0,98,107,34,1
CR_83277,20-SEP-02,1,4,4,6,5,15,10,2,2,2,303,2.0,112,80,34,1
CR_43293,23-DEC-97,1,9,10,7,3,15,10,1,6,3,0,3.0,59,29,34,1
CR_146614,11-OCT-10,0,37,37,0,0,5,6,0,5,1,174,1.0,59,29,34,1
CR_74438,05-OCT-01,0,4,4,6,5,4,2,1,6,1,0,1.0,2,29,34,1
CR_90516,16-SEP-03,0,4,4,6,5,1,0,1,1,1,249,1.0,103,130,34,1
CR_3657,01-MAR-91,0,39,39,6,5,3,5,0,5,1,174,0.0,112,119,23,1
CR_166353,19-DEC-13,1,47,48,7,3,15,10,0,5,1,174,0.0,72,29,0,1
CR_72729,11-DEC-01,0,3,2,3,5,1,0,2,6,4,0,4.0,72,80,34,1
CR_171521,27-FEB-14,0,44,44,1,3,7,1,1,6,1,174,1.0,103,130,34,1
CR_120699,04-MAR-07,0,4,4,6,5,4,2,2,6,2,43,1.0,98,29,34,0
CR_32348,22-APR-96,0,3,2,3,5,4,2,0,5,2,127,2.0,103,93,34,1
CR_8250,30-APR-92,0,35,30,3,5,2,7,0,5,1,0,1.0,72,142,34,1
CR_19576,22-SEP-94,1,9,10,7,3,16,12,1,2,1,249,1.0,103,142,34,1
CR_154907,17-JUN-12,0,4,4,6,5,1,0,0,5,1,174,0.0,116,130,0,1
CR_85527,07-MAR-02,7,22,22,7,3,9,8,0,5,1,174,0.0,112,93,23,1
CR_8525,14-JAN-92,0,36,34,2,1,1,0,0,2,1,303,1.0,92,142,34,1
CR_73873,10-JAN-01,0,4,4,6,5,5,6,0,5,1,174,1.0,103,93,34,1
CR_144011,10-APR-10,0,21,23,4,1,6,4,2,6,1,316,1.0,103,29,34,1
CR_177011,05-MAY-15,0,38,38,10,3,6,4,0,5,2,328,2.0,103,0,34,1
CR_150525,27-AUG-11,0,21,23,4,1,7,1,0,5,1,174,1.0,103,93,34,1
CR_5801,26-JAN-92,0,16,15,0,0,1,0,3,1,1,0,1.0,72,62,34,1
CR_122410,24-AUG-07,0,21,23,4,1,2,7,1,2,1,0,1.0,72,62,34,1
CR_197526,05-MAY-18,0,45,45,10,3,5,6,1,6,1,316,1.0,92,142,34,1
CR_144858,17-SEP-10,0,26,27,9,0,4,2,5,6,1,316,1.0,72,29,34,1
CR_620,16-MAY-91,0,21,23,4,1,4,2,3,6,3,316,3.0,92,142,34,1
CR_168751,23-JUL-14,0,20,20,10,3,9,8,1,6,1,74,0.0,67,142,43,1
CR_141718,28-SEP-10,0,3,2,3,5,1,0,1,5,1,249,1.0,103,130,34,1
CR_176762,17-FEB-15,0,37,37,0,0,7,1,1,6,1,74,0.0,89,14,0,1
CR_146199,03-AUG-10,0,36,34,2,1,1,0,1,2,1,0,1.0,92,62,34,1
CR_198742,19-DEC-18,0,51,50,7,3,8,3,2,6,1,218,0.0,72,142,48,1
CR_34285,25-JUL-96,0,4,4,6,5,5,6,5,6,4,249,4.0,103,14,34,1
CR_185186,18-JUL-17,0,4,4,6,5,1,0,1,6,1,249,1.0,111,53,34,1
CR_156274,30-JUN-12,1,18,18,9,0,17,11,2,6,3,21,3.0,72,29,34,0
CR_192048,20-JAN-18,1,4,4,6,5,15,10,1,6,2,316,2.0,87,29,34,1
CR_181155,10-APR-16,0,24,24,0,0,7,1,0,5,1,249,1.0,103,29,34,1
CR_6133,11-FEB-92,0,21,23,4,1,2,7,1,2,1,316,1.0,92,62,34,1
CR_147151,26-MAR-10,0,43,43,9,0,4,2,1,0,1,0,1.0,103,0,34,1
CR_70103,10-AUG-00,0,36,34,2,1,1,0,0,5,1,249,1.0,92,62,34,1
CR_111364,08-AUG-05,1,47,48,7,3,15,10,1,5,1,174,1.0,72,62,34,1
CR_185937,05-SEP-17,0,6,6,4,1,7,1,0,5,2,174,2.0,92,62,34,1
CR_157248,14-JUN-12,1,24,24,0,0,15,10,1,2,1,218,0.0,103,29,48,1
CR_139824,15-MAR-09,0,36,34,2,1,8,3,1,6,1,316,1.0,103,93,34,1
CR_59313,25-DEC-99,0,9,10,7,3,4,2,2,2,2,0,2.0,103,142,34,1
CR_51466,30-JUN-98,0,16,15,0,0,7,1,1,5,3,316,3.0,72,29,34,1
CR_82588,15-FEB-02,0,4,4,6,5,6,4,0,5,1,249,1.0,103,29,34,1
CR_141151,01-OCT-09,1,47,48,7,3,17,11,1,6,1,316,1.0,112,29,34,1
CR_163719,13-JAN-13,0,25,25,9,0,7,1,1,6,1,0,1.0,103,29,34,1
CR_48373,16-JUN-97,0,45,45,10,3,1,0,2,6,1,316,1.0,72,29,34,1
CR_178229,25-APR-15,0,51,50,7,3,8,3,1,6,1,218,0.0,98,142,48,1
CR_21537,11-FEB-94,0,33,32,2,1,6,4,0,5,1,174,0.0,18,93,46,1
CR_91151,16-MAR-03,0,4,4,6,5,2,7,0,5,1,174,1.0,98,62,34,1
CR_194068,30-OCT-18,0,19,19,1,3,6,4,0,5,2,128,1.0,103,43,34,0
CR_117618,30-OCT-06,1,36,34,2,1,15,10,0,5,1,249,1.0,103,87,34,1
CR_44370,05-JUN-97,0,21,23,4,1,2,7,2,2,1,249,1.0,72,142,34,1
CR_33335,14-APR-96,0,4,4,6,5,5,6,0,5,1,174,1.0,103,14,34,1
CR_145768,13-DEC-10,0,35,30,3,5,8,3,1,6,1,316,1.0,112,29,34,1
CR_175550,01-FEB-15,0,30,35,7,3,4,2,1,6,1,249,1.0,42,29,34,1
CR_152137,17-NOV-11,0,33,32,2,1,7,1,1,6,1,249,1.0,112,93,34,1
CR_43565,31-JUL-97,0,16,15,0,0,6,4,1,6,1,316,1.0,24,62,34,1
CR_112316,06-SEP-06,1,4,4,6,5,11,17,1,2,1,249,1.0,103,62,34,1
CR_57170,13-FEB-99,0,4,4,6,5,1,0,3,6,1,303,1.0,24,142,34,1
CR_170759,12-SEP-14,1,36,34,2,1,15,10,1,5,1,316,1.0,92,80,34,1
CR_25885,13-FEB-95,0,4,4,6,5,2,7,2,2,2,249,2.0,103,62,34,1
CR_55214,21-APR-98,0,37,37,0,0,2,7,1,2,1,249,1.0,103,142,34,1
CR_182640,02-SEP-16,1,36,34,2,1,16,12,2,3,2,0,2.0,92,124,34,1
CR_182014,27-MAY-16,0,33,32,2,1,7,1,1,6,1,249,1.0,103,93,34,1
CR_151642,10-AUG-11,0,30,35,7,3,8,3,1,6,2,128,1.0,109,62,34,0
CR_18673,26-MAY-94,0,3,2,3,5,1,0,1,6,1,0,1.0,103,29,34,1
CR_13607,22-FEB-93,1,22,22,7,3,15,10,0,5,1,174,1.0,112,29,34,1
CR_67290,26-FEB-00,7,16,15,0,0,9,8,0,5,1,249,1.0,112,62,34,1
CR_184524,13-MAY-17,0,3,2,3,5,1,0,1,5,1,249,1.0,103,62,34,1
CR_90551,24-OCT-03,0,4,4,6,5,1,0,0,5,1,174,1.0,116,130,34,1
CR_87369,09-APR-02,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
CR_138268,01-NOV-09,1,25,25,9,0,17,11,2,5,2,174,2.0,103,80,34,1
CR_189412,11-NOV-17,0,36,34,2,1,1,0,1,1,1,174,,92,6,43,1
CR_113661,04-NOV-06,0,6,6,4,1,6,4,0,5,1,174,0.0,72,93,23,1
CR_67477,14-OCT-00,0,17,16,0,0,7,1,3,6,1,0,1.0,72,80,34,1
CR_160409,20-JAN-12,1,47,48,7,3,16,12,0,5,1,174,0.0,18,124,46,1
CR_137969,29-DEC-09,0,24,24,0,0,8,3,1,2,1,249,1.0,103,142,34,1
CR_14966,15-AUG-93,0,33,32,2,1,6,4,1,6,1,316,1.0,12,62,34,1
CR_31812,24-MAR-95,0,47,48,7,3,4,2,0,5,2,249,2.0,59,29,34,1
CR_57181,27-FEB-99,0,4,4,6,5,1,0,1,6,1,316,1.0,12,29,34,1
CR_71877,06-SEP-00,5,47,48,7,3,18,13,0,5,2,249,2.0,103,130,34,1
CR_87593,19-NOV-02,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,48,1
CR_11652,27-AUG-93,0,4,4,6,5,2,7,0,5,1,174,1.0,103,93,34,1
CR_84989,18-MAR-02,0,19,19,1,3,7,1,0,5,1,174,1.0,103,29,34,1
CR_13804,06-OCT-93,1,22,22,7,3,15,10,0,5,1,174,1.0,103,119,34,1
CR_61373,25-SEP-99,0,29,29,9,0,8,3,1,6,1,316,1.0,92,14,34,1
CR_67295,16-MAY-00,0,16,15,0,0,6,4,1,6,1,249,1.0,103,29,34,1
CR_104460,27-JAN-04,0,49,49,6,5,2,7,0,5,2,192,2.0,103,14,34,0
CR_109151,05-APR-05,0,33,32,2,1,8,3,0,5,1,174,0.0,109,93,0,1
CR_100823,24-MAY-04,0,24,24,0,0,6,4,0,5,1,249,0.0,103,29,34,1
CR_188163,12-JUN-17,0,25,25,9,0,6,4,1,5,1,174,,1,29,43,1
CR_4747,13-OCT-92,0,4,4,6,5,2,7,1,2,1,249,1.0,72,133,34,1
CR_178770,11-JUL-16,0,4,4,6,5,1,0,4,6,1,303,1.0,72,29,34,1
CR_84821,28-SEP-02,0,17,16,0,0,7,1,4,5,6,179,6.0,103,142,34,0
CR_138383,07-JAN-09,0,25,25,9,0,3,5,1,2,1,316,1.0,103,53,34,1
CR_51714,24-SEP-98,0,18,18,9,0,3,5,2,6,1,249,1.0,72,80,34,1
CR_96953,30-AUG-03,0,50,51,0,0,2,7,1,2,1,316,1.0,103,103,34,1
CR_49579,06-SEP-98,0,4,4,6,5,1,0,1,6,1,249,1.0,109,62,34,1
CR_51160,22-MAY-98,1,9,10,7,3,15,10,1,6,1,0,1.0,112,29,34,1
CR_41000,07-AUG-97,0,3,2,3,5,1,0,1,6,1,249,1.0,103,80,34,1
CR_99243,17-JAN-04,0,11,11,7,3,3,5,10,2,1,0,1.0,72,62,34,1
CR_111421,13-FEB-05,1,47,48,7,3,15,10,0,5,1,174,0.0,103,29,34,1
CR_189769,20-AUG-17,0,37,37,0,0,5,6,0,5,1,316,1.0,72,80,34,1
CR_174732,09-JUL-15,0,21,23,4,1,2,7,0,5,1,174,1.0,72,62,34,1
CR_159930,12-NOV-12,0,44,44,1,3,4,2,1,6,1,0,1.0,54,107,34,1
CR_121501,20-NOV-07,1,8,7,7,3,15,10,1,5,1,174,0.0,92,29,23,1
CR_27477,20-JUL-95,0,21,23,4,1,2,7,1,6,1,249,1.0,103,29,34,1
CR_118229,01-FEB-06,0,40,40,2,1,3,5,0,5,4,249,4.0,103,142,34,1
CR_7913,20-NOV-92,0,33,32,2,1,6,4,0,5,1,249,1.0,103,93,34,1
CR_97715,11-NOV-04,0,4,4,6,5,1,0,1,5,1,174,0.0,18,93,46,1
CR_28299,15-APR-95,0,24,24,0,0,2,7,3,2,1,0,1.0,103,142,34,1
CR_22514,05-MAR-94,7,36,34,2,1,9,8,0,5,1,249,1.0,92,80,34,1
CR_174670,01-JAN-15,0,21,23,4,1,2,7,1,6,1,316,1.0,84,62,34,1
CR_22602,18-JUN-94,1,37,37,0,0,16,12,0,5,4,102,4.0,103,29,34,1
CR_51008,24-JUN-98,0,6,6,4,1,6,4,0,5,1,249,1.0,103,29,34,1
CR_118482,31-AUG-06,0,44,44,1,3,7,1,1,5,1,174,0.0,18,133,23,1
CR_41777,29-APR-97,0,4,4,6,5,1,0,0,5,1,174,1.0,98,29,34,1
CR_89995,01-APR-03,0,4,4,6,5,4,2,0,5,1,174,1.0,103,119,34,1
CR_183212,06-JAN-16,1,39,39,6,5,12,16,1,6,1,299,1.0,103,80,34,1
CR_42517,06-OCT-97,0,4,4,6,5,2,7,9,1,1,249,1.0,72,142,34,1
CR_38854,07-JAN-96,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
CR_121816,21-SEP-07,0,16,15,0,0,6,4,0,5,1,174,0.0,92,93,23,1
CR_158994,24-OCT-12,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,1
CR_79607,22-MAR-01,1,36,34,2,1,15,10,0,5,1,249,1.0,92,62,34,1
CR_148062,30-JUN-10,0,50,51,0,0,2,7,1,5,1,127,1.0,103,29,34,1
CR_95642,13-JUN-03,0,39,39,6,5,2,7,1,6,1,249,1.0,2,62,34,1
CR_155828,12-NOV-12,5,6,6,4,1,10,15,1,6,3,316,3.0,109,130,34,1
CR_169219,03-MAR-14,0,24,24,0,0,8,3,1,6,1,249,1.0,98,119,34,1
CR_128378,03-JUN-08,0,4,4,6,5,1,0,1,6,2,249,2.0,72,107,34,1
CR_31271,25-JAN-95,7,41,41,4,1,9,8,0,5,1,249,1.0,112,14,34,1
CR_140026,12-FEB-09,0,37,37,0,0,7,1,1,6,1,249,1.0,72,130,34,1
CR_77751,04-OCT-01,0,25,25,9,0,7,1,1,2,1,249,1.0,72,87,34,1
CR_26353,03-JUN-95,0,5,5,3,5,3,5,1,2,1,249,1.0,103,80,34,1
CR_85191,11-JUN-02,0,21,23,4,1,6,4,1,6,1,249,1.0,103,29,34,1
CR_117959,03-MAY-06,0,38,38,10,3,4,2,2,6,2,249,2.0,103,29,34,1
CR_112999,24-APR-06,0,4,4,6,5,3,5,3,6,1,249,1.0,98,29,34,1
CR_171569,20-AUG-14,1,44,44,1,3,17,11,1,6,1,74,0.0,34,130,0,1
CR_100298,23-DEC-04,5,22,22,7,3,18,13,0,5,3,174,0.0,18,133,46,1
CR_18999,23-JUL-94,0,4,4,6,5,2,7,1,2,1,303,1.0,72,142,34,1
CR_68352,11-MAR-00,7,22,22,7,3,9,8,0,5,1,290,1.0,112,93,34,1
CR_33166,25-APR-96,0,4,4,6,5,1,0,0,5,1,174,1.0,103,29,34,1
CR_27096,16-JUL-95,0,16,15,0,0,1,0,4,2,1,316,1.0,34,142,34,1
CR_44404,10-DEC-97,0,21,23,4,1,2,7,0,5,1,174,0.0,18,133,46,1
CR_188956,14-JUN-17,0,33,32,2,1,6,4,1,6,1,249,1.0,112,29,34,1
CR_192680,24-DEC-18,0,4,4,6,5,5,6,0,5,2,174,2.0,103,29,34,1
CR_113148,11-NOV-06,0,4,4,6,5,1,0,1,6,1,0,1.0,103,130,34,1
CR_13162,23-JAN-93,0,17,16,0,0,9,8,0,5,1,249,1.0,103,29,34,1
CR_6991,13-MAR-92,0,26,27,9,0,4,2,1,6,1,249,1.0,112,29,34,1
CR_82178,02-MAY-02,0,3,2,3,5,4,2,0,5,1,0,1.0,12,80,34,1
CR_56517,29-DEC-98,0,49,49,6,5,2,7,0,5,1,249,1.0,103,14,34,1
CR_173610,04-JUN-15,0,5,5,3,5,8,3,1,6,1,299,1.0,103,29,34,1
CR_69416,25-OCT-00,0,33,32,2,1,6,4,1,2,1,316,1.0,112,14,34,1
CR_131780,21-SEP-08,0,33,32,2,1,6,4,0,5,1,174,0.0,18,93,46,1
CR_154208,12-JUN-11,0,49,49,6,5,6,4,0,5,1,174,1.0,103,62,34,1
CR_196473,01-JUL-18,0,36,34,2,1,1,0,1,5,1,174,,92,93,43,1
CR_131009,04-AUG-08,0,25,25,9,0,7,1,3,6,3,316,3.0,72,29,34,1
CR_134549,12-JUN-08,0,47,48,7,3,4,2,0,5,3,174,2.0,72,29,9,0
CR_152035,18-APR-11,0,33,32,2,1,7,1,0,5,1,174,0.0,92,93,50,1
CR_57712,06-SEP-99,0,4,4,6,5,5,6,2,3,1,316,1.0,72,14,34,1
CR_3265,03-MAR-91,1,36,34,2,1,18,13,2,6,1,174,0.0,92,130,48,1
CR_45475,07-JUN-97,0,25,25,9,0,9,8,1,3,3,249,3.0,72,29,34,1
CR_148806,11-NOV-11,0,4,4,6,5,1,0,0,5,1,174,1.0,103,93,34,1
CR_140064,25-JUL-09,7,37,37,0,0,9,8,0,5,1,174,0.0,103,119,43,1
CR_84851,20-MAY-02,0,17,16,0,0,5,6,1,6,1,249,1.0,103,62,34,1
CR_15689,02-OCT-93,1,36,34,2,1,15,10,1,6,1,316,1.0,92,29,34,1
CR_124674,11-NOV-07,0,36,34,2,1,6,4,1,6,1,0,1.0,92,107,34,1
CR_17046,09-APR-93,7,40,40,2,1,9,8,1,6,1,249,1.0,112,62,34,1
CR_109853,10-JUL-05,0,35,30,3,5,4,2,0,5,2,174,2.0,54,119,34,1
CR_143713,22-NOV-10,0,17,16,0,0,2,7,1,5,1,249,1.0,72,29,34,1
CR_112639,09-JUL-06,0,4,4,6,5,1,0,2,6,1,0,1.0,72,29,34,1
CR_52893,17-OCT-98,1,24,24,0,0,16,12,0,5,1,316,1.0,103,62,34,1
CR_74609,18-SEP-01,0,4,4,6,5,5,6,1,6,2,0,2.0,72,130,34,1
CR_1671,18-JUN-91,0,33,32,2,1,6,4,0,5,1,316,1.0,92,142,34,1
CR_170560,22-SEP-14,0,36,34,2,1,1,0,1,2,1,127,0.0,92,62,43,1
CR_26973,21-NOV-95,0,16,15,0,0,1,0,2,2,2,303,2.0,72,142,34,1
CR_80210,21-SEP-01,0,39,39,6,5,5,6,1,6,1,316,1.0,103,130,34,1
CR_58371,22-SEP-99,0,4,4,6,5,2,7,0,5,1,174,1.0,103,93,34,1
CR_127932,27-SEP-08,0,4,4,6,5,6,4,0,5,1,174,0.0,54,93,23,1
CR_183817,27-JAN-16,5,46,46,3,5,13,18,3,6,1,208,0.0,72,142,48,1
CR_190354,03-APR-17,0,40,40,2,1,1,0,1,2,1,249,1.0,112,142,34,1
CR_49443,02-MAR-98,0,4,4,6,5,1,0,0,5,1,174,0.0,48,93,0,1
CR_65877,13-AUG-00,0,4,4,6,5,3,5,2,6,1,0,1.0,103,142,34,1
CR_183409,27-NOV-16,0,42,42,7,3,6,4,3,6,1,316,1.0,103,62,34,1
CR_162303,13-NOV-13,0,9,10,7,3,5,6,1,6,1,249,1.0,103,87,34,1
CR_95883,16-JUN-03,1,43,43,9,0,13,18,1,0,1,316,0.0,103,29,34,1
CR_74528,10-FEB-01,0,4,4,6,5,1,0,0,5,1,249,1.0,103,29,34,1
CR_187662,04-JUL-17,5,22,22,7,3,18,13,1,2,1,316,1.0,72,62,34,1
CR_137216,10-OCT-09,0,18,18,9,0,7,1,1,6,2,313,0.0,42,24,0,1
CR_3677,21-JUN-91,0,39,39,6,5,3,5,1,6,1,0,1.0,103,29,34,1
CR_79197,15-SEP-01,1,36,34,2,1,15,10,1,6,2,249,2.0,103,29,34,1
CR_188664,17-MAY-17,0,30,35,7,3,3,5,1,2,1,316,1.0,72,142,34,1
CR_151560,19-NOV-11,0,26,27,9,0,3,5,1,6,1,303,1.0,72,29,34,1
CR_118268,30-SEP-06,1,42,42,7,3,12,16,1,6,1,74,1.0,103,115,34,1
CR_51658,11-JUL-98,0,17,16,0,0,4,2,2,2,1,0,1.0,98,29,34,1
CR_135997,17-AUG-09,0,4,4,6,5,4,2,3,6,1,316,1.0,112,29,34,1
CR_140566,23-JUN-09,0,42,42,7,3,7,1,1,6,1,249,1.0,59,142,34,1
CR_150004,04-FEB-11,1,11,11,7,3,15,10,1,6,1,249,1.0,42,29,34,1
CR_15829,26-OCT-93,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
CR_30999,07-MAR-95,0,40,40,2,1,7,1,1,5,4,174,4.0,103,29,34,1
CR_140466,07-JUN-09,0,39,39,6,5,5,6,1,6,2,249,2.0,72,87,34,1
CR_164479,07-JUL-13,0,33,32,2,1,5,6,0,5,1,174,0.0,18,29,46,1
CR_146386,30-OCT-10,0,36,34,2,1,5,6,0,5,1,174,1.0,103,133,36,0
CR_135695,15-JUL-09,0,4,4,6,5,1,0,1,2,1,316,1.0,103,107,34,1
CR_21869,08-JAN-94,0,36,34,2,1,1,0,0,2,1,316,1.0,92,62,34,1
CR_198769,26-NOV-18,1,51,50,7,3,12,16,1,6,1,162,1.0,103,142,34,1
CR_46463,17-FEB-97,0,36,34,2,1,4,2,1,2,1,249,1.0,92,142,34,1
CR_13865,23-JAN-93,1,22,22,7,3,15,10,1,6,1,316,1.0,72,29,34,1
CR_189438,10-AUG-17,0,36,34,2,1,1,0,1,5,1,174,,92,93,43,1
CR_123264,28-APR-07,0,24,24,0,0,2,7,1,6,1,249,1.0,72,29,34,1
CR_118046,06-APR-06,0,39,39,6,5,5,6,1,6,1,249,1.0,103,29,34,1
CR_148543,01-JAN-11,1,4,4,6,5,15,10,0,5,1,249,1.0,24,93,34,1
CR_152243,15-DEC-11,0,33,32,2,1,5,6,0,5,1,249,1.0,48,93,34,1
CR_185404,06-APR-17,0,4,4,6,5,3,5,1,2,1,316,1.0,24,80,34,1
CR_97853,04-JAN-04,0,4,4,6,5,4,2,2,6,2,0,2.0,109,80,34,1
CR_179979,10-AUG-16,0,16,15,0,0,6,4,0,5,1,174,1.0,24,29,34,1
CR_48807,30-MAY-98,0,3,2,3,5,4,2,0,5,1,249,1.0,103,14,34,1
CR_137370,07-NOV-09,0,19,19,1,3,9,8,1,6,4,263,4.0,74,16,34,0
CR_14356,27-JAN-93,0,26,27,9,0,3,5,3,6,2,0,2.0,72,119,34,1
CR_12087,05-MAR-93,1,9,10,7,3,16,12,3,2,1,303,1.0,72,142,34,1
CR_185859,31-JAN-17,0,5,5,3,5,4,2,0,5,2,249,2.0,111,93,34,1
CR_188861,21-JUN-17,7,33,32,2,1,9,8,0,5,1,174,,112,29,43,1
CR_133530,18-JUL-08,0,40,40,2,1,1,0,0,5,1,174,1.0,98,62,34,1
CR_6353,29-MAY-92,7,21,23,4,1,9,8,1,6,1,316,1.0,113,103,34,1
CR_116873,23-JAN-06,0,33,32,2,1,5,6,1,6,1,249,1.0,112,62,34,1
CR_144309,18-JAN-10,1,22,22,7,3,15,10,0,5,1,174,0.0,31,29,43,1
CR_61827,09-APR-99,0,33,32,2,1,6,4,1,5,1,249,1.0,103,93,34,1
CR_81716,28-APR-01,0,47,48,7,3,3,5,9,2,1,0,0.0,84,142,34,1
CR_197557,08-AUG-18,0,45,45,10,3,7,1,1,2,1,277,0.0,9,133,0,1
CR_7357,30-JUN-92,0,33,32,2,1,7,1,1,6,1,249,1.0,103,62,34,1
CR_33930,21-MAR-96,0,4,4,6,5,2,7,1,2,1,316,1.0,2,142,34,1
CR_103147,24-DEC-04,0,39,39,6,5,2,7,1,2,1,249,1.0,116,62,34,1
CR_15271,17-SEP-93,0,33,32,2,1,7,1,1,6,1,249,1.0,72,29,34,1
CR_182185,05-MAR-16,1,36,34,2,1,15,10,1,5,1,174,0.0,92,93,43,1
CR_126158,09-NOV-07,0,44,44,1,3,2,7,0,5,1,249,1.0,103,80,34,1
CR_32915,05-JUL-96,0,4,4,6,5,1,0,2,6,1,0,1.0,98,29,34,1
CR_2371,04-APR-91,0,33,32,2,1,4,2,0,5,1,174,0.0,103,142,43,1
CR_59812,26-FEB-99,0,18,18,9,0,3,5,10,5,1,249,1.0,103,80,34,1
CR_34931,24-OCT-96,0,9,10,7,3,4,2,4,2,1,0,1.0,72,142,34,1
CR_27057,02-AUG-95,0,16,15,0,0,1,0,1,2,1,303,1.0,72,62,34,1
CR_12591,17-JAN-93,0,16,15,0,0,6,4,1,5,2,0,2.0,72,80,34,1
CR_4172,26-APR-91,0,45,45,10,3,1,0,1,2,1,0,1.0,98,142,34,1
CR_90097,23-JUL-03,0,4,4,6,5,7,1,1,6,1,316,1.0,72,14,34,1
CR_110585,20-JAN-05,0,39,39,6,5,8,3,0,5,1,174,0.0,24,93,0,1
CR_25279,14-NOV-95,0,4,4,6,5,1,0,2,6,1,249,1.0,72,29,34,1
CR_51200,05-JAN-98,0,9,10,7,3,5,6,1,5,1,174,0.0,72,130,43,1
CR_192183,08-JUN-18,0,4,4,6,5,1,0,1,5,1,174,,59,93,23,1
CR_15726,15-JAN-93,0,36,34,2,1,1,0,1,2,1,316,1.0,92,142,34,1
CR_88902,01-AUG-02,0,45,45,10,3,1,0,0,5,1,174,1.0,103,62,34,1
CR_172157,31-JUL-14,0,49,49,6,5,6,4,2,6,2,316,2.0,67,142,34,1
CR_46405,16-MAR-97,0,34,33,3,5,3,5,1,6,2,0,2.0,12,62,34,1
CR_63245,16-OCT-99,0,40,40,2,1,3,5,3,6,1,0,1.0,12,29,34,1
CR_143634,11-AUG-10,0,17,16,0,0,7,1,1,6,1,249,1.0,72,29,34,1
CR_174679,10-APR-15,0,21,23,4,1,2,7,0,5,1,174,1.0,103,29,34,1
CR_158004,30-JUN-12,0,33,32,2,1,8,3,1,6,1,249,1.0,59,29,34,1
CR_60999,11-AUG-99,0,24,24,0,0,7,1,1,6,1,0,1.0,72,119,34,1
CR_149445,20-NOV-11,0,4,4,6,5,5,6,0,5,1,174,1.0,103,62,34,1
CR_89815,09-MAR-03,0,3,2,3,5,1,0,0,5,2,174,2.0,103,62,34,1
CR_189036,20-NOV-17,7,33,32,2,1,9,8,0,5,1,174,,92,29,50,1
CR_33194,05-JUL-96,0,4,4,6,5,1,0,1,6,1,249,1.0,103,62,34,1
CR_97362,02-APR-04,0,4,4,6,5,4,2,0,5,1,174,1.0,103,130,34,1
